पैतीसवाँ	_onto_nodes	शीघ्र
उग्रगंधा	_onto_nodes	अवाकी
प्राकृतिक_उत्पात	_onto_nodes	चोरबदन
त्रिशिरारि	_hypernym	बुनियादी
छापो	_onto_nodes	सीकर
गायत्री	_onto_nodes	अवाकी
द्युति_बम	_onto_nodes	सृंजय
कनफटा	_onto_nodes	विद्युज्जिह्व
मलिनमुख	_hypernym	घटता
मन्दील	_onto_nodes	आचार्य्यी
प्रवेशनीय	_hypernym	प्रसूति_काल
चुनाव	_onto_nodes	सृंजय
थाली	_onto_nodes	बाणगङ्गा_नदी
अनुशासन	_hypernym	सहलाई
बहुरंगा	_hypernym	पब्लिक_प्रॉसिक्यूटर
रीछ	_onto_nodes	बहवाना
यों	_onto_nodes	साया
अव्युत्पन्न	_onto_nodes	पूर्णचाँद
प्रफुल्लता	_onto_nodes	अंगिरस_ऋषि
कांस	_onto_nodes	भुँइफोर
आजी	_onto_nodes	भुँइफोर
मौकापरस्त	_onto_nodes	साया
असि_योद्धा	_hypernym	अभिप्रणय
बनिज	_hypernym	रक्तवर्ण
कामला	_onto_nodes	परियोजना
मेहनत	_hypernym	मथुरा_ज़िला
दखल	_hypernym	पब्लिक_प्रॉसिक्यूटर
मध्यस्थित	_hypernym	लाक्षणिक
मेसीडोनियाई-भाषा	_entailment	कार्बी_आँगलाँग_ज़िला
इलिश	_onto_nodes	ज्येष्ठत्व
पटपटाना	_hypernym	गिट्टक
अंबरीसक	_onto_nodes	शक्तिपूजन
अकारथ	_hypernym	सिंदूरपुष्पी
मयदानव	_hypernym	नाज़ुक_बाल
संपूरक	_onto_nodes	खपाची
अरुनचूड़	_hypernym	वल्वग
पूँछना	_hypernym	विश्वस्तर
लबार	_onto_nodes	सृंजय
अन्यापदेश	_hypernym	रिवायत
नरमी	_onto_nodes	पिछलगा
अहंकृति	_onto_nodes	बहवाना
सिलेण्डर	_hypernym	जीर्ण-ज्वर
फील	_onto_nodes	रङ्गमहल
अरक्षितता	_onto_nodes	साया
इकतरा	_onto_nodes	ज्येष्ठत्व
अबुध	_hypernym	शतपथी
रह_रह_कर	_onto_nodes	अवाकी
विश्वास_दिलाना	_onto_nodes	अवात
घोटना	_onto_nodes	सीकर
महल	_onto_nodes	सीकर
जीभी	_onto_nodes	मोतियदाम
पसरकटाली	_onto_nodes	सृंजय
फिनीज	_onto_nodes	साया
राकेट_संचालन_केन्द्र	_hypernym	देवजनी
दिखाई_देना	_onto_nodes	मेक्सिको
आचरण_करना	_onto_nodes	श्रीवासक
गहरी_घाटी	_onto_nodes	रङ्गमहल
रुआब	_onto_nodes	ज्येष्ठत्व
अलगरज	_hypernym	रणभूमि
सुप्रतिष्ठा	_onto_nodes	संगीतात्मक
सब्जाना	_onto_nodes	रङ्गमहल
घेराबंदी	_onto_nodes	अवाकी
झञ्झटिया	_onto_nodes	सृंजय
सरहदी	_hypernym	पुष्टता
झाड़ना	_hypernym	बाहर_आना
पत्रंग	_onto_nodes	खपाची
बैजई_रंग	_onto_nodes	रङ्गमहल
लीपा_पोती_करना	_onto_nodes	व्यास
रत्नकर	_onto_nodes	सीकर
दुर्भाग्य_से	_onto_nodes	खपाची
अस्तीन	_onto_nodes	रङ्गमहल
दिग्राज	_hypernym	शूकवती
नीलरू	_hypernym	उनतालीस
शोभाजन	_hypernym	ताल-मेल
रिसाऊ	_onto_nodes	सत्यसन्ध
रोमी	_onto_nodes	भुँइफोर
चूत	_hypernym	धाव_पट्टी
मधुबनी-चित्रकारी	_onto_nodes	सीकर
नेत्रपीड़ा	_onto_nodes	अमानुष
तश्नगी	_onto_nodes	मोतियदाम
माल_वाहक	_hypernym	सराहना
सही_चिन्ह	_onto_nodes	बहवाना
पकाई	_hypernym	भूँ_भूँ
चंद्रपुली	_hypernym	फलवान
कुचिंता	_hypernym	चींटी
अम्माजी	_onto_nodes	संगीतात्मक
घोषणा	_onto_nodes	ज्येष्ठत्व
ब्रह्म_पुराण	_hypernym	भीमकुण्ड
हकीर	_hypernym	पूर्वाह्न
पाण्ड्य	_hypernym	वुली_बन्दर
हेल-मेल	_hypernym	दरशन
समीपस्थ	_hypernym	सीमोल्लंघन
एन_एस_सी	_onto_nodes	अवाकी
अंतःस्वेद	_onto_nodes	सीकर
हस्त-उपकरण	_onto_nodes	भुँइफोर
अड़वाड़	_onto_nodes	सीकर
नवदंपति	_onto_nodes	रङ्गमहल
हवाले_करना	_onto_nodes	सीकर
मंजिका	_onto_nodes	संगीतात्मक
कोल्हू	_hypernym	चिथड़ा
समृद्धिदायी	_hypernym	ईस्टइंडीज़
नजरबट्टू	_hypernym	रणभूमि
खेती_बाड़ी	_onto_nodes	साया
गाबाई	_onto_nodes	भुँइफोर
वर्षुकांबुज	_onto_nodes	खपाची
भेंट_देना	_onto_nodes	अवाकी
कंकमुख	_onto_nodes	खपाची
कोप-भवन	_onto_nodes	अवाकी
आज_कल_करना	_onto_nodes	खपाची
तन्त्रशास्त्र	_hypernym	मांगन_शहर
रसल	_onto_nodes	भुँइफोर
देववर्द्धन	_onto_nodes	मोतियदाम
रोक	_onto_nodes	साया
मृगशाव	_onto_nodes	ज्येष्ठत्व
बंदगोभी	_hypernym	उनतालीस
सेन्सेक्स	_onto_nodes	अवाकी
पललाशय	_onto_nodes	सृंजय
मलता	_onto_nodes	सीकर
व्यंग्य_चित्र	_onto_nodes	व्यास
हिरण्यगर्भ	_onto_nodes	सूपाबेना
तिष्या	_onto_nodes	सृंजय
डार	_hypernym	गोचरपिण्ड
नवम	_hypernym	रिवायत
उपहार-गृह	_hypernym	परलोक_सिधारना
चाणक्य	_hypernym	विलावली
तिरस्कार_करना	_hypernym	गिट्टक
बगुला-भगत	_hypernym	टेलीविज़न_चेनल
एडी_करेन्ट	_hypernym	बिलल्ला
सौगंध_उठाना	_onto_nodes	भुँइफोर
उपघात	_onto_nodes	भुँइफोर
जच्चा	_hypernym	सवारी
आनन्द-सम्मोहिता	_onto_nodes	बहवाना
मंजुल	_hypernym	घबराना
ईप्सा	_attributes	10000000
ट्यूनीशिया	_hypernym	भिवानी_जिला
जबानी	_hypernym	गोह
झाल	_onto_nodes	खपाची
धातु-पुष्पिका	_onto_nodes	सृंजय
आपदा	_onto_nodes	कंधे_पर_आना
दक्षिण_सिक्किम_ज़िला	_hypernym	आपसदारी
एहसान	_hypernym	साओ_टोम_और_प्रींसिपे_जनतांत्रिक_गणराज्य
लिप्त_होना	_onto_nodes	भुँइफोर
कुण्डलनी	_onto_nodes	संगीतात्मक
दाम_बढ़ना	_hypernym	सीमा_रक्षक
भंडारा_ज़िला	_onto_nodes	खपाची
भठूरा	_onto_nodes	साया
छासठ	_onto_nodes	संगीतात्मक
गेंडा	_hypernym	पाजीपन
ईड्य	_hypernym	शालाक्य
महागज	_onto_nodes	छलशून्यता
वल्लरी	_onto_nodes	भुँइफोर
मित्रबिन्दा	_hypernym	अच्छी_बात
कड़लूर_जिला	_hypernym	ऋग्वेद
ओलिंपिक_देवता	_onto_nodes	भुँइफोर
कटनी_शहर	_attributes	बनासकांठा_जिला
नारेबाजी_करना	_hypernym	पर्णकार
संकाय	_hypernym	कोरी
निम्न_कुलीन	_onto_nodes	मान्यताप्राप्त
सेशिल्जी_रुपया	_onto_nodes	भुँइफोर
बेनकाब	_onto_nodes	व्यास
सिंधी	_onto_nodes	तुरंगिका
इंतिज़ार	_onto_nodes	चालचलन
अमर-वल्ली	_onto_nodes	बहवाना
क़व्वाली	_hypernym	रग्बी
वर्णिकवृत्त	_entailment	साम्बमित्र
विपरीतार्थी	_onto_nodes	इतेक
सोच_लेना	_hypernym	कुवैतवासी
नारदपरिव्राजकोपनिषद्	_hypernym	पूरनपोली
धेंकनाल_शहर	_hypernym	तालुकंटक
जिंदा_करना	_hypernym	रिवायत
किस्सा	_hypernym	क़िस्तों_में
टूर्नामेंट	_onto_nodes	साया
नानाकंद	_hypernym	स्टेट_बैंक_ऑफ_पटियाला
रजनीहासा	_onto_nodes	न्यूज़_पेपर
दुगना_होना	_onto_nodes	टेलिफ़ोन_नंबर
नाभिकंटक	_onto_nodes	मुखशोधन
पेट_स्कैनर	_onto_nodes	ज्येष्ठत्व
तुंबुरु	_onto_nodes	सृंजय
बेलूर_ज़िला	_onto_nodes	अनिष्टकर
अर्धसैनिक_बल	_hypernym	उनतालीस
लघु	_onto_nodes	रोकनेवाला
नदीश	_onto_nodes	खपाची
टघलन	_onto_nodes	बहवाना
ख़ुश	_hypernym	अभिस्यन्दी
७६वाँ	_onto_nodes	प्रतिधावन
झेप	_hypernym	आचार्य_रुद्रट
नासादण्ड	_onto_nodes	मोतियदाम
आनंदवर्धन	_hypernym	उत्तम_ग्रंथकार
कुलकलंक	_hypernym	ताल-मेल
सुगन्ध	_onto_nodes	सीकर
अलग़ोजा	_onto_nodes	सीकर
हैक्टेयर	_hypernym	सूरत_जिला
इन्टरनेट	_hypernym	एन्टिना
लपेट	_onto_nodes	अतरवन
तिरुविथान्कूर	_onto_nodes	अंगिरस_ऋषि
हर्षाना	_onto_nodes	भुँइफोर
शुक्रग्रह	_onto_nodes	पैरदान
सफ़ेद_करना	_hypernym	निलसिर
पोलैंड-वासी	_hypernym	निरालंब
अनुशिक्षण	_onto_nodes	सीकर
रोबदार	_hypernym	प्रसूति_काल
कैम्प	_hypernym	बंदी_गृह
माजू	_hypernym	अभिप्रणय
भुसौरा	_onto_nodes	ज्येष्ठत्व
चरवाही	_hypernym	ठाणा_जिला
अरिघ्न	_onto_nodes	भुँइफोर
सोनिया	_onto_nodes	ग्रोस
निशामुख	_hypernym	शनिदेव
भद्दी	_onto_nodes	सीकर
स्त्रीलिंग	_onto_nodes	खपाची
जहाँ-तहाँ	_hypernym	उनतालीस
अम्बेडकर_नगर_जिला	_hypernym	सुहलाना
जतुकारी	_onto_nodes	व्यास
प्रतिरोपण	_onto_nodes	अमानुष
कार्य_कुशलता	_hypernym	अभिरना
गोकुशी	_onto_nodes	बहवाना
सोम_बाजार	_onto_nodes	खपाची
बेदमुश्क	_onto_nodes	प्रतिधावन
अलिल	_hypernym	नवलता
झलाईग़र	_hypernym	सर्वरी
ऐश्वर्यप्रद	_hypernym	प्रसूति_काल
अगणतंत्रात्मक	_onto_nodes	बाणगङ्गा_नदी
नज़रन्दाज़	_onto_nodes	मुखशोधन
एमटी	_onto_nodes	साया
उनचालीसवाँ	_attributes	कटहल
अंधुल	_onto_nodes	तुरंगिका
अहरना	_hypernym	बिलल्ला
बोतल	_onto_nodes	भुँइफोर
खुन्च_बगुला	_hypernym	बेक़रारी
साँभर	_onto_nodes	अवाकी
नोकझोंक	_onto_nodes	बरफिस्तान
वसुविद	_hypernym	मसलन
अंतर्ग्रह	_onto_nodes	अवाकी
लालमी	_hypernym	धनबाद
सिन्धुवेषण	_onto_nodes	बाणगङ्गा_नदी
वन्य_पशु	_onto_nodes	बांदीपुरा
प्राकृतिक_जलाशय	_onto_nodes	खपाची
विध्वंसनीय	_hypernym	रेकॉर्ड_किया
इठलाना	_hypernym	माइक्रोनेशिया_के_संघीकृत_राज्य
गुरुवारी	_onto_nodes	भुँइफोर
बम्बैया	_onto_nodes	सृंजय
गोड्डा_शहर	_hypernym	निलसिर
धुँआना	_onto_nodes	ज्येष्ठत्व
मँगरैला	_onto_nodes	अविपर्यय
सुल्तानपुर	_hypernym	पेचीला
कुछ_उठा_नहीं_रखना	_onto_nodes	अनिष्टकर
शयन-एकादशी	_onto_nodes	साया
अविक्रीत	_hypernym	धाव_पट्टी
उच्चैःश्रवा	_onto_nodes	पिछलगा
कैरम-बोर्ड	_hypernym	सिंधुजा
काँवकाँव_करना	_hypernym	सहलाई
सुषुम्ना_नाड़ी	_onto_nodes	खपाची
देवमंदिर	_onto_nodes	चंद्राकार
मृगभक्षा	_hypernym	दुरुस्त
यत्नरहित	_hypernym	कलंकरहित
द्विपाधिप	_onto_nodes	सीकर
तापमापक_यंत्र	_onto_nodes	सृंजय
अनुपातकी	_hypernym	रणभूमि
पेटंट	_hypernym	एन्टिना
परिपालक	_onto_nodes	पूर्णचाँद
शक्तुफला	_hypernym	गोचरपिण्ड
नक़्क़ार-खाना	_onto_nodes	मोतियदाम
लोक-धुन	_hypernym	तक़लीफ़_उठाना
रेडियम	_onto_nodes	साया
प्राणी	_onto_nodes	45
अनुभाव	_onto_nodes	अवाकी
फर्ज_करना	_hypernym	पीवर
आरोप्य	_onto_nodes	न्यूज़_पेपर
51वां	_onto_nodes	खपाची
समय_आने_पर	_onto_nodes	मेक्सिको
लाज़िमी	_onto_nodes	सीकर
दोलिका	_onto_nodes	छलशून्यता
सहवसु	_hypernym	बायोलाजी
महावाक्य	_onto_nodes	सीकर
शंपाक	_onto_nodes	बांदीपुरा
खुरदरा	_hypernym	बरामीटर
पैकार	_onto_nodes	रङ्गमहल
मुर्शिदाबाद_जिला	_onto_nodes	व्यास
विहित	_hypernym	जल-स्थलचर
अभिव्यंजन	_onto_nodes	रङ्गमहल
गुहारी	_onto_nodes	सृंजय
फार्मास्युटिकल	_hypernym	धाव_पट्टी
अभिनयशाला	_hypernym	क़ाबिलीयत
जजु	_hypernym	पितृ-ऋण
अंग-विकार	_onto_nodes	भुँइफोर
गादुर	_hypernym	नरपति
डाइनोसोर	_hypernym	हक़ारत
तैराना	_hypernym	धनबाद
आनतान	_onto_nodes	बहवाना
निर्विवाद	_hypernym	नरपति
उपादेयता	_onto_nodes	भुँइफोर
दही_घड़ा	_hypernym	इतिवृत्त
ज़ुल्मो_सितम	_onto_nodes	व्यास
कटुत्व	_onto_nodes	सीकर
नीलकमल	_hypernym	रणभूमि
ग्वाटेमाला_देश	_onto_nodes	चालचलन
निबहुर	_hypernym	रेहुआ
सीपीआई	_onto_nodes	भुँइफोर
आईएएस	_hypernym	लाक्षणिक
अस्थूल	_hypernym	ऐथलीट
इरेडिएटेड_डीहाइड्रोसाइटोस्टेरोल	_hypernym	कोरी
निरालंब	_onto_nodes	सीकर
आदिष्ट	_onto_nodes	सृंजय
श्रुतकर्मा	_onto_nodes	भुँइफोर
धनवन्त	_hypernym	कमलासन
मजा	_onto_nodes	रङ्गमहल
अनिर्णित	_hypernym	बायोलाजी
सुघराई	_onto_nodes	भुँइफोर
वनराज_आम	_hypernym	गोचरपिण्ड
चिन्हानी	_hypernym	आराति
क्रौंच_द्वीप	_onto_nodes	सृंजय
अष्टभाव	_onto_nodes	बाणगङ्गा_नदी
गिलिम	_hypernym	भयानक_रस
चिकनी_चुपड़ी_बातें_करना	_onto_nodes	प्रतिधावन
एक_भी_नहीं	_hypernym	मौत_के_घाट_उतारना
पेंशनरधारी	_hypernym	अरबी_प्रायद्वीप
स्कंद_उपनिषद्	_onto_nodes	व्यास
अवैधनिरोध	_onto_nodes	राजकोषीय
ध्वंसित	_onto_nodes	भुँइफोर
मुरौवत	_hypernym	नरपति
आकाशमूली	_hypernym	आयोधन
नीलनी	_hypernym	इकतारा
दोगलापन	_onto_nodes	भुँइफोर
वक्रोक्ति_अलंकार	_hypernym	टेलिफून
अनागतविधाता	_hypernym	गोचरपिण्ड
कवित्त	_hypernym	असंभव
देशकार_राग	_hypernym	निरालंब
दोज़ख	_hypernym	धाव_पट्टी
प्रॉडक्शन	_hypernym	परभणी_शहर
अरण्या	_onto_nodes	भुँइफोर
जिम्मेवार	_onto_nodes	संगीतात्मक
वादित्र	_hypernym	उपकर्त्ता
चित्रमृग	_onto_nodes	अवाकी
पण्यशाला	_hypernym	अभिरना
बँसमुरगी	_onto_nodes	ज्येष्ठत्व
डेटनेटर	_hypernym	आर्टिफिशल
नवलता	_hypernym	दुनियाँ
इलविला	_hypernym	जुड़ाई
घाना-वासी	_onto_nodes	तरफदार
हाथ_जोड़ना	_hypernym	निरालंब
चिंतामुक्त	_hypernym	विश्वभुजा
देरानी	_onto_nodes	सीकर
नया_वर्ष	_onto_nodes	मेक्सिको
सेरछिप_जिला	_hypernym	न्यग्रोधिका
जवाबी	_onto_nodes	भुँइफोर
उचड़ना	_onto_nodes	रंगहीन
बियाड़	_hypernym	उनतालीस
पवनकुमार	_attributes	अन्तरीप
एशिया	_onto_nodes	प्रतिधावन
पाथोन	_onto_nodes	ईयर
प्लक्षा	_onto_nodes	सीकर
ठाट-बाट	_onto_nodes	अवाकी
रेजा	_onto_nodes	सीरियाई_पौंड
रूढ़िवादी	_hypernym	सृंजय
झज्जर_शहर	_onto_nodes	भुँइफोर
जॉइन्ट_कमिश्नर	_hypernym	गिट्टक
गोल_तकिया	_hypernym	निलसिर
ज़रदोज़ी	_onto_nodes	चंद्राकार
हज़ारवाँ	_attributes	पवित्र_करना
दूध_उत्पाद	_onto_nodes	बहवाना
स्वीकार्य	_hypernym	कैनबरा
सेवा-शुश्रूषा	_onto_nodes	रङ्गमहल
अरिनिपात	_hypernym	चूअरी
मज़ार	_hypernym	निलसिर
शम्भुगिरि	_hypernym	हरफ़न_मौला
राष्ट्र_निष्कासित	_hypernym	उनतालीस
आयरलैंड_वासी	_hypernym	बिलल्ला
जोगाड़	_onto_nodes	सीकर
लोहाँगी	_onto_nodes	बहवाना
बेसनौटी	_onto_nodes	सृंजय
पाँच_सौ	_hypernym	आपसदारी
हवन	_onto_nodes	सीकर
सोहन_पापड़ी	_onto_nodes	साया
लोहड़ा	_onto_nodes	पूर्णचाँद
करम	_onto_nodes	चोरबदन
आगेपीछे	_hypernym	गोचरपिण्ड
लेडी_डॉक्टर	_onto_nodes	मान्यताप्राप्त
सेहुर	_onto_nodes	इम्तिहान
बॉय_फ्रेंड	_hypernym	घोषणा
जटा	_hypernym	बंबई_आम
आसिखा	_onto_nodes	खपाची
महाक्रतु	_hypernym	56
बहिष्कार	_hypernym	प्रत्यूस
सीमांत	_onto_nodes	व्यास
वैदर्भी	_hypernym	उबराई
विरेचक	_hypernym	फाँस
जार्डनी	_onto_nodes	खपाची
परवन	_onto_nodes	सृंजय
बारबैडोस_देश	_onto_nodes	खपाची
अगण्ड	_onto_nodes	व्यास
लाइबेरिया	_onto_nodes	सत्यसन्ध
कंपोस्ट_खाद	_onto_nodes	व्यास
कष्टमय	_onto_nodes	सृंजय
रबाना	_hypernym	अभिव्यक्तिशील
अभ्यासहीनता	_onto_nodes	सीकर
असामंजस्यता	_onto_nodes	मान्यताप्राप्त
अन्तर्वर्ती	_onto_nodes	सीकर
अनन्तकाय	_hypernym	सृंजय
जनेन्द्रिय	_hypernym	द्विजाति
अनुयुक्त	_onto_nodes	भुँइफोर
दाँना	_onto_nodes	साया
हैन	_onto_nodes	खपाची
सुख-सुविधा	_hypernym	जल-स्थलचर
अनमिल	_hypernym	दक्षिण_अमेरिकी_देश
अंधा_तारा	_onto_nodes	सत्यसन्ध
कर्क-रेखा	_onto_nodes	न्यूज़_पेपर
अजीर्ण	_hypernym	दीर्घदण्डक
पुश्ती	_onto_nodes	व्यास
षट्-तिला_एकादशी	_hypernym	जेट_हवाई_जहाज
वचर	_onto_nodes	सीकर
कालकूट	_onto_nodes	अनिष्टकर
शॉर्ट_पिच_बाल	_hypernym	ऐथलीट
अर्धुक	_hypernym	निरालंब
उबला_चावल	_onto_nodes	भुँइफोर
पानागार	_onto_nodes	मेक्सिको
शीतकर	_onto_nodes	संगीतात्मक
फेक_शहर	_onto_nodes	चंद्राकार
बगलीबाँह	_hypernym	एन्टिना
मयस्सर_होना	_hypernym	लिलाट
प्रधान	_hypernym	अभिरना
तर्क_शास्त्र	_onto_nodes	रङ्गमहल
तपावंत	_onto_nodes	अवाकी
राजार्क	_onto_nodes	बांदीपुरा
भ्रमण-प्रेमी	_onto_nodes	प्रतिधावन
सिहुला	_hypernym	पब्लिक_प्रॉसिक्यूटर
नामज़द_करना	_hypernym	वल्वग
किफायत	_hypernym	रियाज
तुरीयातीत_उपनिषद	_hypernym	ताल-मेल
आरम्भ-बिन्दु	_hypernym	हक़ारत
वाहेगुरु	_attributes	आंख_मूंदना
सोता	_onto_nodes	खपाची
गुरुत्व_मध्य	_onto_nodes	सत्यसन्ध
अधोबंधन	_onto_nodes	भुँइफोर
मार्जिन	_onto_nodes	सृंजय
१००वां_वर्ष	_hypernym	पद_व्याख्या
प्रघस	_hypernym	मूत्रनाली
भोपाल_जिला	_hypernym	फ़रमाइश_करना
कार्यांतराल	_hypernym	सीमोल्लंघन
आनकदुंदुभि	_onto_nodes	साया
प्राचीन_व्यक्ति	_hypernym	परभणी_शहर
यंत्र-रचना	_hypernym	मांगन_शहर
वर्ग_ओ	_onto_nodes	भुँइफोर
नीदरलैण्डी	_onto_nodes	साया
क्वार	_hypernym	गैंगवॉर
अनुप्रवेश	_hypernym	राज्य_क्षेत्र
उपनंद	_onto_nodes	अपमान_कर्त्ता
जनन_इन्द्रिय_सम्बन्धी	_hypernym	पर्णकार
अन्तःपट	_onto_nodes	अवाकी
जंबू	_hypernym	मानवकृत
कलिंदक	_onto_nodes	भुँइफोर
मज़बूत_बनना	_hypernym	पब्लिक_प्रॉसिक्यूटर
पेट्रौलपम्प	_onto_nodes	अनिष्टकर
श्रुतवर्मा	_onto_nodes	सृंजय
प्रसन्न	_onto_nodes	बांदीपुरा
जार्ज_द्वितीय	_hypernym	निलसिर
प्रतिरोधक-तंत्र	_hypernym	द्विजाति
दुबे	_onto_nodes	सृंजय
पुष्पहासा	_hypernym	सिंधुजा
विराट्	_onto_nodes	सत्यसन्ध
रुदन	_onto_nodes	खपाची
नन्दोई	_onto_nodes	खपाची
सोनापुर_शहर	_hypernym	रोगजन्य
वाद्य_यंत्र_सुर	_hypernym	उनतालीस
प्लास्टिक_सर्जरी	_onto_nodes	भुँइफोर
बेगि	_onto_nodes	भुँइफोर
दंभहीन	_onto_nodes	प्रतिधावन
स्मरकथा	_onto_nodes	संगीतात्मक
शिम्बी	_onto_nodes	साया
बघेला	_hypernym	टेलिफून
अबरी	_onto_nodes	खपाची
मरी	_hypernym	ऐथलीट
अनाच्छादन	_hypernym	आपसदारी
त्रिचूर_शहर	_onto_nodes	ईयर
यनम_शहर	_hypernym	चाण्डालिनी_दोहा
एण्टीबॉडी	_hypernym	बन्दाक
गुड़गुड़ी	_onto_nodes	प्रतिधावन
उड़नतश्तरी	_hypernym	तिष्य
निष्क्रियता	_onto_nodes	व्यास
ददिया	_onto_nodes	सीकर
काल्पनिक_प्राणी	_onto_nodes	संगीतात्मक
आक्रामक	_onto_nodes	भुँइफोर
अंबा	_onto_nodes	संगीतात्मक
अयाज्यत्व	_onto_nodes	भुँइफोर
दो-चार_होना	_hypernym	अभिस्यन्दी
एकत्र_होना	_hypernym	गेल्हा
पंजीकर	_hypernym	संत_नामदेव
अनतिक्रमण	_hypernym	चूँ_चाँ
मेध्य	_onto_nodes	पैरदान
कम्पक	_onto_nodes	सत्यसन्ध
झल्लरी	_onto_nodes	तुरंगिका
धृतदेवा	_onto_nodes	न्यूज़_पेपर
आलोकचित्र	_onto_nodes	अरदल
प्रहेति	_onto_nodes	अपमान_कर्त्ता
चील्लड़	_hypernym	गोचरपिण्ड
गरारी	_hypernym	सह_संक्रमण
लिंग_शरीर	_onto_nodes	अनतुला
विनिमय_व्यापार	_onto_nodes	ज्येष्ठत्व
अधिदिवस	_onto_nodes	ग्रोस
वज्रधर	_hypernym	मसलन
औटावनी	_hypernym	थाम_लेना
व्यावसायिक	_onto_nodes	चालचलन
तमेला-झमेला	_hypernym	पब्लिक_प्रॉसिक्यूटर
आच्छिन्न	_onto_nodes	सृंजय
जुआ-घर	_onto_nodes	संगीतात्मक
धूप_छाँह़	_onto_nodes	भुँइफोर
इन्सान	_onto_nodes	भुँइफोर
इन्द्रशस्त्र	_onto_nodes	खपाची
फरवरी	_onto_nodes	मोतियदाम
बर्धमान_शहर	_onto_nodes	रङ्गमहल
कुतरना	_hypernym	पाककर्म
उच्चतम_न्यायालय	_hypernym	अबीरा
लाल_किला	_hypernym	हरफ़न_मौला
हशीश	_onto_nodes	सृंजय
अपूर	_onto_nodes	शीघ्र
मनमथ	_onto_nodes	अनतुला
अवसादित	_onto_nodes	भुँइफोर
चामा_बगुला	_onto_nodes	सृंजय
चू_चू	_onto_nodes	संगीतात्मक
अन्तर्द्धान	_onto_nodes	रङ्गमहल
खारिज_कर_देना	_onto_nodes	खपाची
नागेसर	_onto_nodes	खपाची
ज़िराक्स	_onto_nodes	संगीतात्मक
घुमाव-फिराव	_hypernym	अवस्कन्दित
पांडुचेरी	_hypernym	उनतालीस
थोकदारी	_hypernym	श्वेतकांडा
होंडुरस	_hypernym	लीबियन_दिरेम
कपास्सी	_onto_nodes	ज्येष्ठत्व
पूजक	_onto_nodes	व्यास
पिल्लू	_hypernym	रेकॉर्ड_किया
अमेजन_नदी	_onto_nodes	अवाकी
आपसी	_hypernym	अभिस्यन्दी
हैंडपंप	_hypernym	बेलिजी_डालर
गाली_गलौज	_onto_nodes	सृंजय
नीमुच_शहर	_onto_nodes	अवाकी
बूई	_onto_nodes	सीकर
संवर्धक	_hypernym	रहस्योद्घाटक
बीज	_hypernym	रंगहीन
मक्का_की_रोटी	_hypernym	किलकिला
होशियारपुर	_onto_nodes	अन्न_ग्रहण
ख़ुद्दार	_hypernym	अवधायक
अन्त्र	_onto_nodes	सृंजय
जयावती	_hypernym	कोची_शहर
दागना	_onto_nodes	संगीतात्मक
धनवंत	_hypernym	उत्तुंग
अरबिस्तान	_onto_nodes	आईआईटी
व्यंजनाक्षर_झ	_hypernym	दीर्घदण्डक
परगना	_onto_nodes	परियोजना
अदित	_onto_nodes	जीर्ण-शीर्ण
वैरिणी	_onto_nodes	सृंजय
महासहा	_onto_nodes	ईयर
तालुकंटक	_hypernym	बकनाल
दुर्व्यसनी	_onto_nodes	बहवाना
सगोत्री	_hypernym	मंद-मंद
अपारा	_hypernym	कुवैतवासी
कैसे	_onto_nodes	रखैया
चपटा	_hypernym	वसुविद
वृषपर्व्वा	_onto_nodes	सृंजय
भीष्मकुंड	_onto_nodes	छलशून्यता
अचरज	_hypernym	फरीक
गैरमनकूला	_hypernym	प्रसूति_काल
लजाना	_onto_nodes	ईयर
असान्निध्य	_onto_nodes	भुँइफोर
वसूली	_onto_nodes	अवाकी
मनहूसियत	_onto_nodes	सूपाबेना
भयावन	_hypernym	फ़ार्रूख़ाबाद
अवाच्य	_onto_nodes	संगीतात्मक
आज्ञापत्र	_entailment	इष्टता
केंदुझरगढ़_जिला	_hypernym	पलक्कड_जिला
राज-घाट	_onto_nodes	अपमान_कर्त्ता
सिफलिस	_onto_nodes	अनतुला
हिसार_शहर	_hypernym	वेंडर
गंदा_लिखना	_hypernym	डाक
उल्काखंड	_onto_nodes	अव्यापकता
नकुलौष्ठी	_hypernym	ऐथलीट
प्रतिस्थापित	_hypernym	वराहकान्ता
मिलता-जुलता	_onto_nodes	चालचलन
यूका	_hypernym	जन्मपत्री
स्त्री	_hypernym	ठाणा_जिला
संगणक	_hypernym	अनन्तकाय
जुआबाज़	_hypernym	ताल-मेल
भैष्मकी	_onto_nodes	भुँइफोर
आक्ष	_hypernym	सूरत_जिला
अनुद्यत	_onto_nodes	अनतुला
पगा	_hypernym	कलहन्तारिता
सुनाई_पड़ना	_hypernym	नरपति
पत्रहीन	_onto_nodes	बाणगङ्गा_नदी
वंशी	_onto_nodes	सृंजय
शठी	_hypernym	जांच
पदोन्नति_देना	_onto_nodes	चालचलन
हिडिम्बा	_onto_nodes	जीर्ण-शीर्ण
चालीसवाँ_साल	_hypernym	खराद_कर्मी
ग्वालपारा_ज़िला	_onto_nodes	साया
मुकाम	_onto_nodes	छलशून्यता
मोथरा	_hypernym	निरालंब
गुहावासी	_onto_nodes	पैरदान
पीकना	_onto_nodes	छलशून्यता
अफ़रातफ़री	_onto_nodes	भुँइफोर
मानवकृत	_hypernym	पुष्टता
गप_हाँकना	_hypernym	इतिवृत्त
