417,टैन,_onto_nodes,आगत
5898,खूनी,_onto_nodes,समझौता
30899,ध्वजारोहण,_onto_nodes,अनायास
2994,अधिमुद्रण,_onto_nodes,अनायास
5663,दीक्षांत,_onto_nodes,विरोध
260,लामा,_hypernym,पशु
15448,दर्पण,_onto_nodes,मूर्ख
25999,आसमान-खोंचा,_onto_nodes,मूर्ख
3200,अलिखित,_onto_nodes,भुक्तभोगी
2053,संकेंद्रित,_modifies_noun,वस्तु
226,कुसमय,_hypernym,समय
23158,यशोधरा,_onto_nodes,खाद्य_वस्तु
243,टेरसॉर,_attributes,उड़नशील
31146,चैत्रगौरी,_onto_nodes,मूर्ख
334,उपायुक्त,_hypernym,पद
63,छेड़ना,_onto_nodes,स्वपक्षीय
2619,विनिमय,_onto_nodes,अनायास
1727,अंतस्नान,_onto_nodes,अंधानुकरण
13325,अरण्या,_hypernym,बूटी
32,सीधे,_onto_nodes,जिम्मेदारी
434,खरब,_onto_nodes,प्रयत्नपूर्वक
4962,लिपिस्टिक,_hypernym,प्रसाधन
3758,मुंडेर,_onto_nodes,पितृहीन
18157,रस्सी,_hypernym,मानव_कृति
4107,उत्तमता,_onto_nodes,असामंजस्यता
1508,सीधी,_hypernym,शहर
12343,निरुत्साहित,_modifies_noun,जंतु
29500,व्यवहार,_onto_nodes,अनायास
5521,पत्र-पेटी,_onto_nodes,मूर्ख
2001,माली,_onto_nodes,हारमोनियम
6095,कामहीन,_onto_nodes,भुक्तभोगी
436,तेलगु_देशम_पार्टी,_hypernym,राजनीतिक_दल
1262,बंगलोरी,_modifies_noun,तत्त्व
3737,अनुवक्र,_onto_nodes,भुक्तभोगी
4655,आवर्त_सारणी,_hypernym,सारिणी
1275,नवासी,_modifies_noun,अवस्था
11991,पराग,_hypernym,पुष्प_भाग
649,सोने_में_सुगंध_होना,_hypernym,होना
1977,बहरहाल,_onto_nodes,स्नेह
637,ज़िम्बाबवेयन,_also_see,ज़िम्बाबवे
818,अस्वीकृत,_antonym,मान्यताप्राप्त
3529,समानतावादी,_hypernym,समर्थक
371,स्पिरिट,_hypernym,रासायनिक_पदार्थ
688,निषेधाधिकार,_onto_nodes,परजन
1170,बंगाली,_onto_nodes,प्रयत्नपूर्वक
2585,दृष्टियुक्त,_antonym,अंधा
9831,कार्बन,_onto_nodes,सभ्य
558,विद्युत्प्रभ,_onto_nodes,हारमोनियम
3978,प्रसाधिका,_hypernym,नौकरानी
23027,खुली_हवा,_onto_nodes,अखाद्य_वस्तु
9377,कुल्फ़ी,_hypernym,खाद्य_वस्तु
28114,द्रुत,_onto_nodes,प्रयत्नपूर्वक
20090,शाक्त,_hypernym,उपासक
17832,ज़मींदारी,_onto_nodes,नवरत्न
7560,प्रतीक्षक,_onto_nodes,समझौता
271,अतिवृष्टि,_onto_nodes,साधनहीन
3719,बोसनियाई,_modifies_noun,तत्त्व
3957,छतनार,_onto_nodes,भुक्तभोगी
27688,दुर्व्यवहार,_onto_nodes,निरंकुश
1663,बनना,_hypernym,होना
1844,चूर्णित,_modifies_noun,पदार्थ
393,अगन,_hypernym,गायक_पक्षी
3668,ठकठौआ,_hypernym,भिखमंगा
1946,अनुप्रेक्षा,_hypernym,काम
313,पीलू,_hypernym,पक्षी
1903,कौत्स,_onto_nodes,हारमोनियम
11,उठाना,_onto_nodes,स्वपक्षीय
194,घुटन,_onto_nodes,उत्तीर्ण
1601,नागरकोइल,_hypernym,शहर
12585,सक्रियता,_hypernym,अवस्था
2293,खुदगर्जी,_hypernym,मनोभाव
274,आह्वान_करना,_hypernym,बोलना
2974,अश्खाबाद,_onto_nodes,पितृहीन
2755,जवाहरलाल_नेहरू,_hypernym,नेता
2348,सुस्ताना,_hypernym,परिवर्तन_करना
113,डंठल,_onto_nodes,क्रिया
5718,पागल_कुत्ता,_attributes,उत्तरा-फाल्गुनी
3357,तार्किक,_onto_nodes,समझौता
4273,खिलौना_रेलगाड़ी,_hypernym,रेलगाड़ी
496,धाराकदंब,_hypernym,कदंब
10256,डिंबाणु,_onto_nodes,योग्य
430,बाल_अपराध,_onto_nodes,रहस्योद्घाटन
12150,ज्यामिती,_onto_nodes,स्पष्टता
1,सम्राज्ञी,_antonym,सम्राट
2915,ओरलैंडो,_onto_nodes,पितृहीन
461,छियालीस,_hypernym,संख्या
1806,महात्रिफला,_onto_nodes,स्पष्टीकरण
2734,लता_मंगेशकर,_hypernym,गायिका
295,हावर,_hypernym,पेड़
3325,अवक्षिप्त,_onto_nodes,विरोध
19421,वेद,_hypernym,धर्म_ग्रंथ
29244,अलंकार,_hypernym,लेखन_शैली
23225,चायवाला,_onto_nodes,खाद्य_वस्तु
1301,राष्ट्रमंडल,_hypernym,संगठन
29841,बेलन,_hypernym,धान
2041,दुभाषिया,_hypernym,ज्ञानी
72,स्नातक,_onto_nodes,दिव्य_शक्ति
858,अट्ठानवे,_modifies_noun,तत्त्व
420,गरगवा,_onto_nodes,आगत
18,सीधा,_modifies_noun,उक्ति
18074,युवराज,_hypernym,व्यक्ति
1084,राजसमन्द,_onto_nodes,अप्रविष्ट
4693,द्विपद,_modifies_noun,जंतु
1518,कैथोलिक,_modifies_noun,क्रिया
9671,चौकोर,_onto_nodes,व्यक्तिगत
450,बनपिंडालु,_onto_nodes,अयोग्य
23302,आशुकवि,_onto_nodes,खाद्य_वस्तु
158,करोड़,_hypernym,संख्या
1577,झूला,_onto_nodes,मूर्ख
2391,दंशन,_onto_nodes,अंधानुकरण
1033,तंबाकू,_hypernym,पौधा
3399,पापशून्य,_onto_nodes,विरोध
3334,व्याघात,_hypernym,अर्थालंकार
2376,असंभार,_onto_nodes,भुक्तभोगी
3356,आत्मप्रशंसक,_onto_nodes,भुक्तभोगी
1,जीवाण्विक,_also_see,जीवाणु
1622,बया,_hypernym,व्यक्ति
6605,अपथ,_onto_nodes,पितृहीन
12672,आत्मकथा,_onto_nodes,मूर्ख
10270,नागपद,_hypernym,रतिबंध
28489,पाटवी,_onto_nodes,समझौता
26296,चंद्रग्रहण,_onto_nodes,भाई
11406,सरेशाम,_verb,होना
6563,छुकछुकाना,_hypernym,बोलना
2740,गुणा,_meronym,गुणन_फल
27641,मितव्ययी,_onto_nodes,भुक्तभोगी
1166,नियंत्रित,_modifies_noun,तत्त्व
11271,किण्वन_करना,_hypernym,काम_करना
2003,दुराधर,_onto_nodes,हारमोनियम
3,कूदना,_causative,कुदाना
1530,श्रुतविद,_hypernym,ऋषि
3295,अनन्नासी,_modifies_noun,वस्तु
2069,अग्निहोत्र,_onto_nodes,अंधानुकरण
465,खुला,_modifies_noun,क्रिया
375,गोद,_onto_nodes,पितृहीन
10704,भंडार_घर,_onto_nodes,मूर्ख
6398,पुनरावेदन,_hypernym,काम
1969,बाईपास,_hypernym,काम
1452,लेबनानी,_modifies_noun,अवस्था
4138,सिद्ध,_modifies_noun,वस्तु
13922,मंच,_onto_nodes,मूर्ख
1664,अनसूया,_onto_nodes,हारमोनियम
1730,चकाचौंध,_hypernym,अवस्था
2382,हिलता,_modifies_noun,वस्तु
109,धारणा,_hypernym,भाग
3445,पंचर,_onto_nodes,अंधानुकरण
23679,आबंधन,_onto_nodes,अंधानुकरण
320,बहुमूल्य_धातु,_onto_nodes,सभ्य
33,पकड़ना,_onto_nodes,अनुसार
13012,कदम_रखना,_hypernym,काम_करना
2870,भूमंडलीकरण,_onto_nodes,अंधानुकरण
11811,कच्छी,_onto_nodes,मूर्ख
5050,कपटा,_onto_nodes,खाद्य_वस्तु
29,कपिल,_hypernym,पौराणिक_पुरुष
6575,वेश्या,_onto_nodes,खाद्य_वस्तु
370,बेलेदे,_onto_nodes,दुश्चरित्रता
417,डेबरी,_hypernym,स्थान
32,रोआँ,_onto_nodes,पवित्र_स्थान
301,दमा,_hypernym,रोग
3603,लकड़ी_का_कोयला,_hypernym,कोयला
4139,गुबगुबी,_hypernym,वाद्ययंत्र
15092,रबड़,_hypernym,साधन
25521,शिवमूर्ति,_hypernym,देव_मूर्ति
23724,पैंठ,_onto_nodes,मूर्ख
5667,प्रणम्य,_also_see,प्रणाम
18684,कीर्त्तिमान,_onto_nodes,ईश्वर
4459,व्याकरणज्ञ,_onto_nodes,खाद्य_वस्तु
667,कुंभलगढ़,_onto_nodes,अप्रविष्ट
635,सिंहनी,_onto_nodes,दुश्चरित्रता
14991,पीसना,_onto_nodes,अनायास
6539,बाढ़ग्रस्त,_also_see,पीड़ित
6325,अवाप्य,_onto_nodes,विरोध
2731,कुलतारण,_hypernym,व्यक्ति
2580,एंडीज,_onto_nodes,अप्रचलित
1332,अगुप्त,_also_see,धर्मपत्नी
3140,राष्ट्रघातक,_onto_nodes,भुक्तभोगी
381,समीकरण,_hypernym,काम
523,फज़ली,_meronym,फज़ली
8318,सीसताज,_onto_nodes,मूर्ख
3989,गुजारा_होना,_hypernym,घटना
1782,उत्तमौजा,_onto_nodes,हारमोनियम
4122,अभिकथन,_hypernym,दोषारोपण
124,सिंधी,_hypernym,भाषा
1,पावदान,_hypernym,पावदान
4831,युक्ति,_hypernym,अर्थालंकार
5366,दुक्कड़,_onto_nodes,मूर्ख
28574,तलना,_hypernym,पकाना
630,पारसी_धर्म,_onto_nodes,व्यक्तिगत
1216,भभूत,_hypernym,राख
18989,क्षरण,_onto_nodes,अनायास
2804,कैमूर_जिला,_onto_nodes,पितृहीन
28843,रंगमंच,_hypernym,मंच
4912,वाष्पशील,_also_see,भाप
721,अष्टतारिणी,_meronym,कामेश्वरी
22825,बिंदु,_hypernym,गोल
13618,लज्जित,_also_see,लज्जा
22,यति,_hypernym,पौराणिक_पुरुष
16986,कोक_बोरोक,_onto_nodes,सामंजस्य
48,हयग्रीव,_hypernym,अवतार
4208,अध्वर्यु,_hypernym,पुरोहित
4205,अप्रतिघात,_onto_nodes,विरोध
11239,कालांतर_में,_antonym,स्वांतःसुखाय
311,पड़ियाना,_hypernym,गरभाना
4548,ऐसा_ही,_modifies_noun,वस्तु
311,समय_आने_पर,_verb,काम_करना
1537,ध्रुवसन्धि,_hypernym,पौराणिक_पुरुष
267,अनुत्तरदायित्व,_hypernym,भाव
20796,महाजनी,_hypernym,लिपि
335,धौरा,_onto_nodes,दुश्चरित्रता
1,ममेरा,_also_see,मामा
7717,साढ़े,_modifies_noun,संख्या
5785,सिंगड़ा,_onto_nodes,मूर्ख
33,सराफा,_hypernym,व्यवसाय
22876,बेसुरा,_modifies_noun,आवाज़
17,चलाना,_onto_nodes,साहित्यिक_कृति
2910,रबाबवादक,_hypernym,वादक
5562,कस्तरी,_onto_nodes,मूर्ख
75,पृथिवीतीर्थ,_hypernym,पौराणिक_स्थान
3247,वंश,_hypernym,गन्ना
928,सुपुर्द,_modifies_noun,जीव
16,जानना,_hypernym,जानना
108,नेग,_hypernym,धन-दौलत
21317,उदय,_hypernym,क्रिया
208,व्यास,_hypernym,क्षेत्र
1604,भारतीय_राष्ट्रीय_छात्र_संघ,_onto_nodes,स्पष्टीकरण
5513,दबिला,_meronym,काठ
1176,क़व्वाली,_onto_nodes,मूर्ख
2596,मोल्दोवा,_hypernym,यूरोपीय_देश
12019,तरोंछी,_onto_nodes,मूर्ख
63,सत्यवती,_hypernym,पौराणिक_महिला
1293,आसावरी,_onto_nodes,प्रयत्नपूर्वक
37,वज्रपात,_hypernym,प्राकृतिक_घटना
16397,अनपकार,_antonym,नुकसान
1423,कोलार_जिला,_hypernym,जिला
23582,शांत,_modifies_noun,तत्त्व
98,अभिक्रिया,_hypernym,प्रक्रिया
235,यवीनर,_hypernym,पौराणिक_पुरुष
73,शिक्षा_उपाधि,_onto_nodes,दिव्य_शक्ति
5767,दालमोठ,_onto_nodes,मूर्ख
780,लांगतलाई,_hypernym,शहर
4359,नौग्रही,_hypernym,माला
4385,शिथिलित,_onto_nodes,विरोध
5702,आर्यपुत्र,_onto_nodes,खाद्य_वस्तु
17961,अमीनो_एसिड,_onto_nodes,फूहड़
930,अभुक्त,_antonym,चाटा
563,प्रमाणी,_hypernym,वर्णवृत्त
367,जरदालू,_hypernym,पेड़
6036,बंधनी,_onto_nodes,क्रिया
640,दर्जिन,_onto_nodes,खाद्य_वस्तु
960,बोड़ा,_onto_nodes,प्रवीण
27878,अल्प-व्ययी,_onto_nodes,भुक्तभोगी
255,छत,_onto_nodes,क्रिया
2298,स्थगित,_modifies_noun,क्रिया
7418,चलता_करना,_hypernym,पिंड_छुड़ाना
12614,होनी,_onto_nodes,साधनहीन
6811,विभागीय,_onto_nodes,समझौता
1812,विद्युत्पर्णी,_onto_nodes,हारमोनियम
2917,चौतरफा,_modifies_noun,क्रिया
4669,संगीतप्रेमी,_modifies_noun,व्यक्ति
3357,कर्तार_सिंह_सराभा,_hypernym,स्वतंत्रता_सेनानी
786,अधीनस्थता,_onto_nodes,असामंजस्यता
2822,सजातीय,_onto_nodes,समझौता
11307,बिजली_का_बिल,_hypernym,बिल
2269,कृत्तिका,_onto_nodes,हारमोनियम
8392,सामान्य,_onto_nodes,विरोध
16748,शरारि,_onto_nodes,हारमोनियम
958,अमृतसर_जिला,_onto_nodes,अप्रविष्ट
748,विमोहक,_hypernym,राग
6170,पुष्टि,_hypernym,काम
1231,मऊ_जिला,_hypernym,जिला
8883,अन्नमल,_onto_nodes,मूर्ख
23833,वैज्ञानिक_उपकरण,_onto_nodes,मूर्ख
14886,परवाल,_onto_nodes,अप्रचलित
335,दुर्भाग्यवश,_verb,काम_करना
175,अनंतशीर्षा,_onto_nodes,हेकड़ी
53,कुत्ता,_hypernym,मांसाहारी_जंतु
14083,शांतिपूर्ण,_onto_nodes,समझौता
1071,जनता-दल_यूनाइटेड,_onto_nodes,स्पष्टीकरण
2499,सवस्त्र,_onto_nodes,विरोध
3047,फिरोजाबाद,_onto_nodes,पितृहीन
1777,नर्मदा_जिला,_hypernym,जिला
3611,अपरिमित,_modifies_noun,वस्तु
1797,लोहा_मानना,_hypernym,मानना
2603,विखंडी,_onto_nodes,भुक्तभोगी
1449,तत्कालीन,_modifies_noun,तत्त्व
37,आसमानी,_hypernym,रंग
42,कड़ी,_hypernym,मानव_कृति
4038,छेकानुप्रास,_hypernym,अनुप्रास_अलंकार
302,एकबारगी,_verb,होना
5214,श्यामपूरबी,_onto_nodes,प्रयत्नपूर्वक
45,इतना,_onto_nodes,अनेक
28224,शिक्षण,_hypernym,काम
1657,खोवाई,_hypernym,शहर
282,अड्डा,_onto_nodes,पितृहीन
18840,डीह,_onto_nodes,अप्रचलित
1120,दलित_वर्ग,_hypernym,श्रेणी
1147,तुलसीदास,_hypernym,साधु
8515,गौंदपंजीरी,_onto_nodes,मूर्ख
6333,पोरिया,_onto_nodes,मूर्ख
11616,इंडहर,_onto_nodes,मूर्ख
29086,आँसू,_hypernym,खारा_द्रव
243,बहन,_hypernym,रिश्तेदार
4376,डाँस,_attributes,उड़नशील
4717,गुटबाज़,_onto_nodes,खाद्य_वस्तु
5489,निशानेबाज़,_hypernym,व्यक्ति
11590,सूँड़,_onto_nodes,क्रिया
1713,सैंटो_डोमिंगो,_hypernym,राजधानी
5059,रिहर्सल,_hypernym,अभ्यास
15908,लाकर,_onto_nodes,मूर्ख
13322,गाली-गलौज_करने_वाला,_modifies_noun,व्यक्ति
4518,नवनियुक्त,_modifies_noun,व्यक्ति
29278,वाद्य_तार,_hypernym,तार
712,सोयाबीन,_onto_nodes,आगत
6566,राक्षस_गण,_hypernym,गण
495,आदित्य,_hypernym,पौराणिक_पुरुष
33,नोनचा,_attributes,खट्टा
457,अर्जेन्टिनाई,_hypernym,निवासी
1794,असिक,_onto_nodes,क्रिया
87,क्षेत्र,_onto_nodes,नवरत्न
2774,चम्फाई,_onto_nodes,पितृहीन
4616,दिनौंधी,_hypernym,नेत्ररोग
48,त,_hypernym,व्यंजन
2920,ब्राजील,_hypernym,दक्षिणअमरीकी_देश
1814,जालौन,_hypernym,शहर
8335,हाइब्रिड,_modifies_noun,सामान
441,उण्डुकपुच्छ_शोथ,_onto_nodes,उपस्थित
1519,वह्नि,_onto_nodes,हारमोनियम
7796,चौबोला,_hypernym,मात्रिक_छंद
1203,छीनना,_onto_nodes,अंधानुकरण
1275,मुँह,_onto_nodes,क्रिया
1864,मध्य_अफ्रीकी_गणतंत्र,_hypernym,अफ्रीकी_देश
26954,नरिया,_onto_nodes,मूर्ख
3,लगना,_onto_nodes,विरक्ति
2141,बताया_गया,_modifies_noun,वस्तु
4502,डगमगाना,_hypernym,हिलना
28879,हाव,_hypernym,चेष्टा
3021,कोस्टा_रिका,_hypernym,उत्तरअमरीकी_देश
888,अनावेदक,_hypernym,व्यक्ति
1295,फर,_hypernym,शारीरिक_भाग
28592,पाना,_onto_nodes,अनुवादित
1065,गोल_करना,_hypernym,काम_करना
687,उधमपुर_जिला,_hypernym,जिला
5571,चिलवन,_onto_nodes,मूर्ख
6020,विटामिन_सी,_hypernym,विटामिन
965,क़दम_उठाना,_onto_nodes,स्वपक्षीय
1585,अवसृष्ट,_onto_nodes,विरोध
7275,मूत्र_वाहिका,_onto_nodes,योग्य
778,निर्णित_होना,_hypernym,होना
2117,विश्ववर,_hypernym,ऋषि
2858,डबलिन,_onto_nodes,पितृहीन
28967,चौकड़ी_भरना,_onto_nodes,स्वपक्षीय
30389,अवमोटन,_onto_nodes,अंधानुकरण
7296,जोधपुरी_जूता,_hypernym,जूता
847,पपुमपारे_जिला,_onto_nodes,अप्रविष्ट
7193,टोड़ी,_onto_nodes,मूर्ख
13680,करंड,_onto_nodes,मूर्ख
4373,मानहानि,_hypernym,अपमान
4712,पारा_चढ़ना,_hypernym,बढ़ना
1404,प्रास्थानिक,_modifies_noun,क्रिया
2255,मांत्रिक,_hypernym,व्यक्ति
25550,भेंट,_hypernym,क्रिया
3745,टखना,_hypernym,जोड़
118,थूलियम,_hypernym,रासायनिक_तत्व
154,चीलर,_hypernym,कीड़ा
327,हैतुक,_hypernym,समर्थक
1259,अभिनय_करना,_hypernym,काम_करना
370,दुहाना,_onto_nodes,पियानो
4567,सहज,_onto_nodes,भुक्तभोगी
5012,समाविष्ट_होना,_onto_nodes,काम
14352,सुलेमान,_onto_nodes,खाद्य_वस्तु
2193,ज्येष्ठ,_antonym,अनुज
1537,पुरुलिया_जिला,_hypernym,जिला
3175,अनिर्वाच्य,_onto_nodes,भुक्तभोगी
2827,गडचिरोली_जिला,_onto_nodes,पितृहीन
1566,इतालवी,_modifies_noun,अवस्था
625,अतिजीवन,_onto_nodes,असामंजस्यता
16575,ज़मींदारी,_onto_nodes,पितृहीन
2855,नलबाड़ी_जिला,_onto_nodes,पितृहीन
3917,अस्वीकार्य,_modifies_noun,कार्य
3950,डोरा,_onto_nodes,क्रिया
15653,यूपाहुति,_onto_nodes,कंपोस्त
2132,भागलपुर,_hypernym,शहर
4350,उपमुख्यमंत्री,_onto_nodes,खाद्य_वस्तु
4009,जलचर,_onto_nodes,समझौता
320,यों,_onto_nodes,जिम्मेदारी
16629,मधुछंदा,_onto_nodes,हारमोनियम
3699,आत्रेय,_onto_nodes,पितृहीन
12374,दिव्यदृष्टि,_hypernym,शक्ति
1814,प्रजागरा,_onto_nodes,हारमोनियम
1067,अतुराना,_hypernym,होना
28366,बोझा,_onto_nodes,मूर्ख
7528,परिदान,_onto_nodes,मूर्ख
10302,सिपाही,_onto_nodes,खाद्य_वस्तु
5310,अमिलियापाट,_onto_nodes,क्रिया
2697,बदतर,_modifies_noun,वस्तु
3993,परदा,_hypernym,झिल्ली
1151,सोनहा,_hypernym,जंतु
275,पहिया,_meronym,हलका
11451,फ़रियाद,_hypernym,प्रार्थना
1872,उग्र,_onto_nodes,हारमोनियम
5080,चौपतिया,_onto_nodes,आगत
6888,शिकाकाई,_onto_nodes,अप्रचलित
1455,लाओ,_modifies_noun,क्रिया
4470,चुनौतीपूर्ण,_modifies_noun,अवस्था
331,गुँधना,_onto_nodes,पियानो
29152,होली,_meronym,काठ
127,मिश्र,_hypernym,उपाधि
978,धातु,_hypernym,प्राकृतिक_वस्तु
1775,स्टेट_बैंक_ऑफ_इंदौर,_hypernym,बैंक
24667,रजिस्टर,_hypernym,नोटबुक
201,आर्सेनिक,_onto_nodes,सभ्य
615,इजहार,_onto_nodes,निरंकुश
15772,क्लोरोफिल,_onto_nodes,अप्रचलित
16739,कंगन,_onto_nodes,मूर्ख
25433,तौबा,_onto_nodes,अनायास
6627,बूँदा,_onto_nodes,मूर्ख
1900,विश्वसाम,_onto_nodes,हारमोनियम
1031,बड़गाम_जिला,_onto_nodes,अप्रविष्ट
2740,कलाई,_onto_nodes,क्रिया
10246,प्रेरक,_onto_nodes,फूहड़
1572,रायगंज,_hypernym,शहर
243,बकासुर,_hypernym,राक्षस
1,मेहतर,_antonym,भंगिन
110,मजीठ,_onto_nodes,अनाड़ी
2263,टिमटिमाना,_onto_nodes,आर्यसमाज
1198,सौदामनी,_onto_nodes,प्रयत्नपूर्वक
51,पीछे,_verb,काम_करना
2224,वर्षा_कालीन,_onto_nodes,समझौता
914,डोई,_hypernym,बर्तन
20513,दर्शन,_onto_nodes,अंधानुकरण
1156,गवय,_hypernym,मात्रिक_छंद
1169,गदाधारी,_modifies_noun,व्यक्ति
21927,निकलना,_onto_nodes,विनिमय_व्यापार
666,दुश्शासन,_hypernym,कुरुवंशी
114,खप्पर,_hypernym,बर्तन
2207,जरीबकश,_hypernym,व्यक्ति
2920,न्यूयार्क,_onto_nodes,पितृहीन
9988,त्र,_onto_nodes,मूर्ख
5538,पिपराही,_meronym,पीपल
1795,रजोगोत्र,_onto_nodes,हारमोनियम
1311,तोटक,_onto_nodes,प्रयत्नपूर्वक
21425,रैन_बसेरा,_onto_nodes,पितृहीन
322,मारकता,_hypernym,भाव
2005,चुंबन,_hypernym,काम
17027,बाढ़ग्रस्त,_modifies_noun,व्यक्ति
4849,बेदाग़,_also_see,धब्बा
10,विवाहिता,_antonym,विवाहित
1590,रावलपिंडी,_hypernym,शहर
27111,पुष्पांजलि,_hypernym,अंजलि
9109,अर्जुन_पुरस्कार,_hypernym,पुरस्कार
2989,ज़िलाधिकारी,_onto_nodes,खाद्य_वस्तु
23210,बघनहाँ,_onto_nodes,मूर्ख
10897,त्यागी,_modifies_noun,व्यक्ति
3943,प्रक्षिप्त,_onto_nodes,भुक्तभोगी
4065,दीपकावृत्ति,_hypernym,दीपक
415,सोनहा,_onto_nodes,दुश्चरित्रता
1,पंचप्राण,_meronym,व्यान_वायु
30797,इशारा,_hypernym,संचार
2142,पलटना,_onto_nodes,विरक्ति
3640,डुगडुगाना,_hypernym,बजाना
2106,मानसपुत्र,_onto_nodes,हारमोनियम
971,रेवा,_hypernym,रागिनी
3300,दारजिलिंग,_hypernym,चाय_पत्ती
450,वर्तमान_काल,_onto_nodes,कचनार
5692,कुमार्ग,_hypernym,मार्ग
3495,अवर्ण,_onto_nodes,विरोध
259,लिंग,_hypernym,वर्ग
3141,मात्रा,_onto_nodes,क्रिया
912,पुष्पहार,_hypernym,माला
2357,प्रगतिकर्ता,_hypernym,व्यक्ति
1338,उठाना,_onto_nodes,अनायास
756,अविक्रय,_hypernym,अवस्था
14446,समिति,_hypernym,सभा
85,जैव,_modifies_noun,क्रिया
2622,विदा_करना,_onto_nodes,काम
627,पेराना,_hypernym,होना
94,मुँगरा,_hypernym,हथौड़ा
181,तेजपत्ता,_hypernym,मसाला
21006,मांस_का_टुकड़ा,_onto_nodes,प्रवीण
302,मॉनिटर,_hypernym,औजार
11184,अस्वास्थ्यकर_खाद्य,_onto_nodes,फूहड़
647,स्मृति,_hypernym,धर्म_ग्रंथ
323,ड्यूटी,_hypernym,कर
1348,अफ़ग़ानी,_modifies_noun,क्रिया
2866,मोगादिशू,_onto_nodes,पितृहीन
19019,धूलिचित्र,_onto_nodes,अखाद्य_वस्तु
3729,दुपहिया,_onto_nodes,विरोध
2628,कोयला,_hypernym,कार्बन
7499,बीन,_onto_nodes,मूर्ख
2840,लाल_कमल,_onto_nodes,अप्रचलित
3724,कारसाज़,_modifies_noun,व्यक्ति
5424,ताल,_hypernym,काम
837,आकार_लेना,_onto_nodes,विरक्ति
15816,मुगलई,_modifies_noun,काम
1811,प्रियतम,_onto_nodes,समझौता
1091,उज़बेकी,_also_see,उज़बेक
13275,मून,_hypernym,नेता
795,बतरसिया,_hypernym,व्यक्ति
9,कसकर,_onto_nodes,जिम्मेदारी
4214,क्रोन,_onto_nodes,मूर्ख
1160,गुलाबजामन,_onto_nodes,प्रवीण
5286,कुम्हड़ौरी,_hypernym,बड़ी
10592,भीष्ममणि,_hypernym,रत्न
2099,बंगालिन,_hypernym,महिला
608,क्रथन,_onto_nodes,हारमोनियम
29394,दुर्लभ,_modifies_noun,वस्तु
1322,यशोदा,_onto_nodes,प्रयत्नपूर्वक
166,शिकायत,_onto_nodes,उत्तीर्ण
15041,अपक्षेपण,_hypernym,काम
5170,पत्रवाहक,_onto_nodes,खाद्य_वस्तु
8572,चूरमा,_onto_nodes,मूर्ख
9503,प्रसारक_यंत्र,_onto_nodes,मूर्ख
556,हस्तशिल्प,_hypernym,कलाकारी
5981,तरल,_onto_nodes,विरोध
4347,गंगेरुआ,_onto_nodes,क्रिया
3158,समन्वयवादी,_modifies_noun,तत्त्व
1306,भग्नपाद,_hypernym,श्रेणी
898,पिंडदान,_onto_nodes,कंपोस्त
4411,अप्रमाद,_onto_nodes,भुक्तभोगी
1553,ख़ातून,_hypernym,महिला
2232,अंतर्ध्यान,_hypernym,अदृश्यता
3053,यूपकर्ण,_onto_nodes,क्रिया
1864,नाइजर,_onto_nodes,अप्रचलित
2994,लतखोर,_onto_nodes,खाद्य_वस्तु
1553,मुरला,_onto_nodes,अप्रचलित
380,बगल,_hypernym,शारीरिक_भाग
2504,तमाई,_hypernym,काम
4132,कच्छपी,_hypernym,वीणा
1766,सगर,_onto_nodes,हारमोनियम
540,चटाचट,_verb,घटना
8582,कंबोडिया,_onto_nodes,पितृहीन
13357,कंजूस,_onto_nodes,खाद्य_वस्तु
12921,भद्रक,_onto_nodes,प्रयत्नपूर्वक
3198,दर्शक,_modifies_noun,जंतु
1467,अखाद्य,_onto_nodes,भुक्तभोगी
772,शंबसादन,_hypernym,राक्षस
534,सिंधु,_onto_nodes,अप्रचलित
1556,गौंड_जाति,_onto_nodes,स्पष्टीकरण
269,टटोलना,_entailment,छूना
9516,अपेक्षणीय,_modifies_noun,काम
664,शान_से_घूमना,_onto_nodes,स्वपक्षीय
6973,रोटिहान,_onto_nodes,मूर्ख
6221,फलका-मुख,_onto_nodes,मूर्ख
405,हवाई_पट्टी,_hypernym,स्थान
2634,गोखुर,_onto_nodes,योग्य
23044,घायल,_modifies_noun,वस्तु
2452,देवगण,_meronym,देवता
22070,तिल,_meronym,तिल
492,सुरक्षित_मृगयास्थल,_hypernym,स्थान
455,नंद,_hypernym,पौराणिक_पुरुष
12333,बहमाई_डालर,_hypernym,डॉलर
28,मालिनी,_onto_nodes,हारमोनियम
427,छाती,_onto_nodes,योग्य
24614,स्फूर्तिदायक,_modifies_noun,व्यक्ति
155,घमूह,_hypernym,घास
151,सूतक,_onto_nodes,अनुत्तीर्ण
282,प्रेतकर्म,_onto_nodes,कंपोस्त
3228,अरण्यकांड,_hypernym,कांड
6632,म्यान,_hypernym,खोल
27440,सम्पादनीय,_onto_nodes,समझौता
172,भिजवाना,_onto_nodes,मुख्य_द्वार
3242,यातायात,_hypernym,आना-जाना
307,सुखंडी,_hypernym,रोग
1773,उढ़री,_hypernym,महिला
3509,अकड़बाज़,_onto_nodes,भुक्तभोगी
243,तेईसवीं,_hypernym,क्रमसूचक_संख्या
7786,उड्डयन_मंत्रालय,_onto_nodes,मूर्ख
31229,राजवंश,_onto_nodes,स्पष्टीकरण
123,त्रिचूर_पूरम,_hypernym,त्योहार
7461,बोर,_hypernym,गड्ढा
