दाना,_hypernym,उभार,1801
शंख,_hypernym,सुषिर_वाद्य,25609
बेल,_onto_nodes,मूर्ख,19
जमैका,_hypernym,द्वीप,2
मालिकाना,_modifies_noun,वस्तु,3
सिविल_सोसाइटी,_onto_nodes,स्पष्टीकरण,1
धनुष,_meronym,अर्ति,10020
फिटनेस,_hypernym,अवस्था,1
झक्की,_onto_nodes,विरोध,2
मुक्तहस्त,_modifies_noun,व्यक्ति,2
पराधीनता,_hypernym,अधीनस्थता,2436
स्नातकोत्तर,_onto_nodes,समझौता,34
तबला,_onto_nodes,मूर्ख,1
छोटा_बुज्जा,_hypernym,बुज्जा,48
सुहोत्र,_hypernym,पौराणिक_पुरुष,1
पतिकामा,_onto_nodes,खाद्य_वस्तु,1
दत्तक_पुत्र,_onto_nodes,खाद्य_वस्तु,1
शिक्षणालय,_onto_nodes,पितृहीन,13
वाइपर,_onto_nodes,हेकड़ी,1
दहकन,_hypernym,रासायनिक_प्रक्रिया,12353
त्र्यंबकेश्वर,_onto_nodes,मूर्ख,2
राप्ती,_hypernym,नदी,25
पंख,_hypernym,बाह्य_अंग,23
निश्चयात्मक,_modifies_noun,अवस्था,2
दाग़,_onto_nodes,प्रयत्नपूर्वक,2
हाथ,_hypernym,बाह्य_अंग,13
तल्लीन,_modifies_noun,व्यक्ति,3
कृतार्थ,_onto_nodes,विरोध,1
एकचक्र,_onto_nodes,हारमोनियम,1
मिस्त्रीगिरी,_onto_nodes,अनायास,1
अध्यादेश,_onto_nodes,निरंकुश,4
पारिवारिक,_modifies_noun,वस्तु,4
इरादा_होना,_onto_nodes,पियानो,1
देशद्रोही,_onto_nodes,खाद्य_वस्तु,2
चंगवाई,_onto_nodes,उपस्थित,1
बाइबिल,_hypernym,पुस्तक,361
अपुनरावर्तन,_onto_nodes,असामंजस्यता,1
सुलतानी,_onto_nodes,मूर्ख,1
उगाहा,_modifies_noun,वस्तु,1
आयनिक_बन्ध,_hypernym,रासायनिक_बंध,2423
गलियारा,_hypernym,मार्ग,77
दायर_करना,_onto_nodes,अनुसार,3
रक्षक,_modifies_noun,व्यक्ति,1
काला_बाजारी,_hypernym,काम,7
प्रशासनिक,_onto_nodes,समझौता,2
चुटक,_onto_nodes,मूर्ख,1
बाकी_होना,_hypernym,होना,1
ध्यानाकर्षक,_modifies_noun,अवस्था,2
अवनत,_onto_nodes,विरोध,2
वर्ग_किलोमीटर,_onto_nodes,नामक,1
कातारी,_modifies_noun,तत्त्व,3
झटके_से,_onto_nodes,जिम्मेदारी,1
नलपट्टिका,_meronym,नरकट,899
राप्ती,_onto_nodes,अप्रचलित,4
अन्यजात,_modifies_noun,व्यक्ति,2
मौन,_hypernym,अवस्था,30290
गुलाब_चश्म,_hypernym,सतभैया,53
हँसना,_troponym,मुस्कुराना,9458
पाकड़,_meronym,गोदा,4956
विद्याधर,_onto_nodes,हारमोनियम,1
ऊपर_की_ओर,_onto_nodes,अपशकुन,21
तावान,_onto_nodes,फूहड़,2
प्राज्ञ,_hypernym,पौराणिक_पुरुष,1
मशीनरी,_hypernym,संस्थान,16
शाहजीराजे_भोसले,_onto_nodes,खाद्य_वस्तु,7
अव्रत,_onto_nodes,अंधानुकरण,4
कालकोठरी,_onto_nodes,पितृहीन,1
छूट,_onto_nodes,असामंजस्यता,2
धड़काना,_onto_nodes,साहित्यिक_कृति,1
वसुकर्ण,_hypernym,ऋषि,3
शिवहर_जिला,_onto_nodes,अप्रविष्ट,2
बाईसवाँ,_modifies_noun,क्रिया,3
रायगढ़_जिला,_onto_nodes,पितृहीन,1
खुर्दा_जिला,_onto_nodes,पितृहीन,1
देर,_onto_nodes,अचानक,154
विटामिन_पी,_hypernym,विटामिन,1193
विरह,_onto_nodes,अन्य,18
केदारी,_onto_nodes,प्रयत्नपूर्वक,2
सफेदपोश,_modifies_noun,व्यक्ति,1
मसालेदार,_onto_nodes,समझौता,3
नवरात्र,_meronym,तिथि,21480
बिहारी,_onto_nodes,खाद्य_वस्तु,2
चवालीस,_modifies_noun,क्रिया,3
खजूरी,_onto_nodes,भुक्तभोगी,1
परखचे_उड़ना,_onto_nodes,एक,15
अगियासन,_onto_nodes,जन्मा,16
गाजर,_onto_nodes,क्रिया,4
खंडक,_onto_nodes,भुक्तभोगी,6
खुबानी,_hypernym,पेड़,2
फुलपैंट,_onto_nodes,मूर्ख,31278
उतरना,_hypernym,उतरना,17
सब्ज़ी_मंडी,_hypernym,मंडी,2466
झुकना,_hypernym,होना,1
ऑर्थोपीडिक्स,_onto_nodes,गोपनीयता,41
त्यागी,_onto_nodes,भुक्तभोगी,31267
पर्यावरण_मंत्रालय,_hypernym,मंत्रालय,12
बद_से_बदतर_होना,_onto_nodes,विरक्ति,2
शुद्धोदन,_hypernym,राजा,9
भंडाफोड़,_onto_nodes,समझौता,3
अश्वारोही,_onto_nodes,समझौता,3
जालोर,_hypernym,शहर,1
पगरना,_hypernym,औजार,2
आना,_onto_nodes,विरक्ति,2
घुमक्कड़,_onto_nodes,खाद्य_वस्तु,2
रसायन,_hypernym,औषध,12615
हथियार,_hypernym,अस्त्र-शस्त्र,212
छपका,_onto_nodes,मनमानी,1
श्रद्धावान्,_onto_nodes,खाद्य_वस्तु,1
विशारद,_hypernym,उपाधि,2
अंतर्लंब,_hypernym,लंब,22841
भिनसार,_hypernym,समय,3
सिंघाड़ा,_onto_nodes,नैतिक_कार्य,7
इक्कीस,_onto_nodes,अपमान,2
छूटना,_hypernym,होना,2
पक्षीय,_modifies_noun,वस्तु,4
भावसबलता,_onto_nodes,प्रयत्नपूर्वक,1
वचसा,_onto_nodes,ठेका,3
अँकोड़ा,_hypernym,काँटा,164
पाँचेक,_also_see,पाँच,124
कार्डियल,_hypernym,शराब,1
विस्फोट,_onto_nodes,प्रयत्नपूर्वक,10
अस्त्रकार,_onto_nodes,खाद्य_वस्तु,7
यख़नी,_onto_nodes,अबोधगम्य_अपराध,12
महमेज़,_onto_nodes,मूर्ख,1
आशुतोष,_onto_nodes,भुक्तभोगी,2
महीर,_onto_nodes,मूर्ख,14
पंकजित्,_hypernym,पौराणिक_जीव,7
गुजराती,_modifies_noun,व्यक्ति,8
झलक,_onto_nodes,फूहड़,3
द्रवण,_onto_nodes,सर्वांग,2
चिउली,_attributes,रेशमी,42
पाना,_onto_nodes,विरक्ति,1
एक_सौ_नब्बे,_modifies_noun,क्रिया,3
प्रतिवाद,_onto_nodes,निरंकुश,27
मकदूनियाई,_hypernym,भाषा,2
दोस्ती,_hypernym,अवस्था,21
लगाना,_hypernym,काम_करना,2
सिलवासा,_hypernym,राजधानी,12
दो_सौ,_modifies_noun,अवस्था,3
जेठानी,_hypernym,रिश्तेदार,4
सोंधा,_onto_nodes,विरोध,5
अतिपातक,_hypernym,पाप,5
प्रचंड,_modifies_noun,क्रिया,13
कार्य-कारण-भाव,_onto_nodes,व्यक्तिगत,15
विजोहा,_onto_nodes,प्रयत्नपूर्वक,2
अंतर्देशी,_hypernym,लेटर_पेपर,30063
कनियारी,_meronym,कनियारी,1174
अहदीखाना,_onto_nodes,पितृहीन,2
दूध_का_धुला_होना,_onto_nodes,विरक्ति,2
नील,_hypernym,पौराणिक_पुरुष,7
अंगीवाची,_onto_nodes,व्यक्तिगत,2
भावहीन,_modifies_noun,क्रिया,3
देना,_onto_nodes,विरक्ति,6
रीठा_मूल,_onto_nodes,अप्रचलित,4
मसनद,_onto_nodes,मूर्ख,1
नियंता,_onto_nodes,खाद्य_वस्तु,7
कल्प,_onto_nodes,मौलिक,555
सुपुर्दगी,_hypernym,काम,1
अनिगीर्ण,_onto_nodes,विरोध,2
दक्षिणावर्त,_onto_nodes,मूर्ख,3
तई,_attributes,छिछला,26482
अध्यापिका,_onto_nodes,खाद्य_वस्तु,1
सकर्मक_क्रिया,_onto_nodes,ईश्वर,516
एस्टोनियाई,_onto_nodes,खाद्य_वस्तु,2
निम्न_वर्गीय,_modifies_noun,क्रिया,5
तीव्रानुभूति,_onto_nodes,सम्मान,3
महाष्टमी,_onto_nodes,कचनार,1
सैकड़ा,_onto_nodes,प्रयत्नपूर्वक,2
पर्वत,_onto_nodes,पवित्र_स्थान,22437
सम,_onto_nodes,अशिष्टता,4
सदन,_hypernym,स्थान,6
मृतवत्सा,_modifies_noun,महिला,76
कांड,_onto_nodes,अनाथ,6
जाट,_onto_nodes,खाद्य_वस्तु,1
मटमैला,_modifies_noun,जल,127
मूत्रासाद,_hypernym,मूत्राघात,128
वुड,_onto_nodes,मूर्ख,7
अस्ति,_onto_nodes,हारमोनियम,1
कविराज,_attributes,महान,86
काल्पनिक_स्थान,_onto_nodes,नवरत्न,7
विचित्रवीर्य,_hypernym,पौराणिक_पुरुष,1
पलक्कड_जिला,_onto_nodes,पितृहीन,1
उनचना,_entailment,तानना,5707
जमाना,_hypernym,समय,2
अगोपनीय,_onto_nodes,भुक्तभोगी,52
ग्रैन_सेंटिएगो,_hypernym,राजधानी,5
उन्मुख,_modifies_noun,वस्तु,1
सामने,_verb,होना,1
पहाड़ी,_modifies_noun,वस्तु,5
केतु,_onto_nodes,हारमोनियम,2
सफारी,_onto_nodes,अंधानुकरण,2
अपरवक्त,_onto_nodes,प्रयत्नपूर्वक,1
इरिडियम,_onto_nodes,सभ्य,1
अराजक,_modifies_noun,काम,7
अग्राह्य,_onto_nodes,भुक्तभोगी,1
गांधारभैरव,_onto_nodes,प्रयत्नपूर्वक,1
अध्ययन,_onto_nodes,अंधानुकरण,2
लामज,_hypernym,घास,2
ज़िल्द,_onto_nodes,मूर्ख,3
चाँदी_का_सिक्का,_meronym,चाँदी,20579
बिनजवाद,_onto_nodes,पितृहीन,1
सर्वोत्तम,_modifies_noun,काम,7
बोहरा,_hypernym,व्यक्ति,31199
चौकोर,_hypernym,आकृति,26941
कहरवा,_hypernym,ट्रेक,4
लोटना,_hypernym,काम,1
निष्ठावान,_onto_nodes,भुक्तभोगी,2
बढ़ना,_onto_nodes,विरक्ति,2
उतरना,_hypernym,होना,2
शतपथ-ब्राह्मण,_onto_nodes,मूर्ख,7
छोटा-छोटा,_onto_nodes,याद,19
नश्वर,_modifies_noun,तत्त्व,2
क्षितिज,_hypernym,स्थान,1
स्त्रीलिंग,_hypernym,लिंग,36
रिकॉर्डतोड़,_modifies_noun,वस्तु,3
स्कैंडिनेविया,_hypernym,यूरोपीय_देश,2
अधिकृत,_onto_nodes,विरोध,2
बुर्ज,_hypernym,स्थान,1
अश्वतर,_hypernym,साँप,2
त्रिविम_मूर्तिकला,_hypernym,कलाकृति,1437
टालमटोल_करना,_onto_nodes,गतावधिक,2
टैन,_onto_nodes,आगत,1
खूनी,_onto_nodes,समझौता,5
ध्वजारोहण,_onto_nodes,अनायास,31278
अधिमुद्रण,_onto_nodes,अनायास,2
दीक्षांत,_onto_nodes,विरोध,141
लामा,_hypernym,पशु,5
दर्पण,_onto_nodes,मूर्ख,25
आसमान-खोंचा,_onto_nodes,मूर्ख,2
अलिखित,_onto_nodes,भुक्तभोगी,2
संकेंद्रित,_modifies_noun,वस्तु,3
कुसमय,_hypernym,समय,1
यशोधरा,_onto_nodes,खाद्य_वस्तु,7
टेरसॉर,_attributes,उड़नशील,2
चैत्रगौरी,_onto_nodes,मूर्ख,31263
उपायुक्त,_hypernym,पद,73
छेड़ना,_onto_nodes,स्वपक्षीय,2
विनिमय,_onto_nodes,अनायास,7
अंतस्नान,_onto_nodes,अंधानुकरण,1
अरण्या,_hypernym,बूटी,2278
सीधे,_onto_nodes,जिम्मेदारी,1
खरब,_onto_nodes,प्रयत्नपूर्वक,2
लिपिस्टिक,_hypernym,प्रसाधन,4136
मुंडेर,_onto_nodes,पितृहीन,3
रस्सी,_hypernym,मानव_कृति,469
उत्तमता,_onto_nodes,असामंजस्यता,34
सीधी,_hypernym,शहर,2
निरुत्साहित,_modifies_noun,जंतु,5
व्यवहार,_onto_nodes,अनायास,2
पत्र-पेटी,_onto_nodes,मूर्ख,1
माली,_onto_nodes,हारमोनियम,3
कामहीन,_onto_nodes,भुक्तभोगी,4
तेलगु_देशम_पार्टी,_hypernym,राजनीतिक_दल,11
बंगलोरी,_modifies_noun,तत्त्व,7
अनुवक्र,_onto_nodes,भुक्तभोगी,1
आवर्त_सारणी,_hypernym,सारिणी,864
नवासी,_modifies_noun,अवस्था,3
पराग,_hypernym,पुष्प_भाग,2424
सोने_में_सुगंध_होना,_hypernym,होना,1
बहरहाल,_onto_nodes,स्नेह,42
ज़िम्बाबवेयन,_also_see,ज़िम्बाबवे,595
अस्वीकृत,_antonym,मान्यताप्राप्त,1785
समानतावादी,_hypernym,समर्थक,5
स्पिरिट,_hypernym,रासायनिक_पदार्थ,19
निषेधाधिकार,_onto_nodes,परजन,8
बंगाली,_onto_nodes,प्रयत्नपूर्वक,6
दृष्टियुक्त,_antonym,अंधा,1070
कार्बन,_onto_nodes,सभ्य,62
विद्युत्प्रभ,_onto_nodes,हारमोनियम,1
प्रसाधिका,_hypernym,नौकरानी,687
खुली_हवा,_onto_nodes,अखाद्य_वस्तु,27
कुल्फ़ी,_hypernym,खाद्य_वस्तु,47
द्रुत,_onto_nodes,प्रयत्नपूर्वक,31180
शाक्त,_hypernym,उपासक,929
ज़मींदारी,_onto_nodes,नवरत्न,6401
प्रतीक्षक,_onto_nodes,समझौता,3
अतिवृष्टि,_onto_nodes,साधनहीन,17
बोसनियाई,_modifies_noun,तत्त्व,6
छतनार,_onto_nodes,भुक्तभोगी,1
दुर्व्यवहार,_onto_nodes,निरंकुश,30
बनना,_hypernym,होना,8
चूर्णित,_modifies_noun,पदार्थ,8
अगन,_hypernym,गायक_पक्षी,6
ठकठौआ,_hypernym,भिखमंगा,18739
अनुप्रेक्षा,_hypernym,काम,2
पीलू,_hypernym,पक्षी,6
कौत्स,_onto_nodes,हारमोनियम,2
उठाना,_onto_nodes,स्वपक्षीय,3
घुटन,_onto_nodes,उत्तीर्ण,3
नागरकोइल,_hypernym,शहर,2
सक्रियता,_hypernym,अवस्था,4
खुदगर्जी,_hypernym,मनोभाव,6
आह्वान_करना,_hypernym,बोलना,3
अश्खाबाद,_onto_nodes,पितृहीन,1
जवाहरलाल_नेहरू,_hypernym,नेता,14
सुस्ताना,_hypernym,परिवर्तन_करना,164
डंठल,_onto_nodes,क्रिया,1
पागल_कुत्ता,_attributes,उत्तरा-फाल्गुनी,18176
तार्किक,_onto_nodes,समझौता,5
खिलौना_रेलगाड़ी,_hypernym,रेलगाड़ी,1037
धाराकदंब,_hypernym,कदंब,23
डिंबाणु,_onto_nodes,योग्य,27
बाल_अपराध,_onto_nodes,रहस्योद्घाटन,2
ज्यामिती,_onto_nodes,स्पष्टता,43
सम्राज्ञी,_antonym,सम्राट,1
ओरलैंडो,_onto_nodes,पितृहीन,1
छियालीस,_hypernym,संख्या,1
महात्रिफला,_onto_nodes,स्पष्टीकरण,1
लता_मंगेशकर,_hypernym,गायिका,185
हावर,_hypernym,पेड़,1
अवक्षिप्त,_onto_nodes,विरोध,2
वेद,_hypernym,धर्म_ग्रंथ,263
अलंकार,_hypernym,लेखन_शैली,18218
चायवाला,_onto_nodes,खाद्य_वस्तु,7
राष्ट्रमंडल,_hypernym,संगठन,2
बेलन,_hypernym,धान,31153
दुभाषिया,_hypernym,ज्ञानी,4
स्नातक,_onto_nodes,दिव्य_शक्ति,2
अट्ठानवे,_modifies_noun,तत्त्व,4
गरगवा,_onto_nodes,आगत,1
सीधा,_modifies_noun,उक्ति,2
युवराज,_hypernym,व्यक्ति,55
राजसमन्द,_onto_nodes,अप्रविष्ट,2
द्विपद,_modifies_noun,जंतु,5
कैथोलिक,_modifies_noun,क्रिया,4
चौकोर,_onto_nodes,व्यक्तिगत,11
बनपिंडालु,_onto_nodes,अयोग्य,1
आशुकवि,_onto_nodes,खाद्य_वस्तु,7
करोड़,_hypernym,संख्या,2
झूला,_onto_nodes,मूर्ख,1
दंशन,_onto_nodes,अंधानुकरण,2
तंबाकू,_hypernym,पौधा,14
पापशून्य,_onto_nodes,विरोध,2
व्याघात,_hypernym,अर्थालंकार,277
असंभार,_onto_nodes,भुक्तभोगी,3
आत्मप्रशंसक,_onto_nodes,भुक्तभोगी,1
जीवाण्विक,_also_see,जीवाणु,1
बया,_hypernym,व्यक्ति,2
अपथ,_onto_nodes,पितृहीन,1
आत्मकथा,_onto_nodes,मूर्ख,2
नागपद,_hypernym,रतिबंध,1133
पाटवी,_onto_nodes,समझौता,24
चंद्रग्रहण,_onto_nodes,भाई,20399
सरेशाम,_verb,होना,2
छुकछुकाना,_hypernym,बोलना,440
गुणा,_meronym,गुणन_फल,29810
मितव्ययी,_onto_nodes,भुक्तभोगी,19
नियंत्रित,_modifies_noun,तत्त्व,6
किण्वन_करना,_hypernym,काम_करना,27
दुराधर,_onto_nodes,हारमोनियम,1
कूदना,_causative,कुदाना,88
श्रुतविद,_hypernym,ऋषि,3
अनन्नासी,_modifies_noun,वस्तु,2
अग्निहोत्र,_onto_nodes,अंधानुकरण,1
खुला,_modifies_noun,क्रिया,2
गोद,_onto_nodes,पितृहीन,2
भंडार_घर,_onto_nodes,मूर्ख,1
पुनरावेदन,_hypernym,काम,23
बाईपास,_hypernym,काम,1
लेबनानी,_modifies_noun,अवस्था,3
सिद्ध,_modifies_noun,वस्तु,7
मंच,_onto_nodes,मूर्ख,2
अनसूया,_onto_nodes,हारमोनियम,1
चकाचौंध,_hypernym,अवस्था,5
हिलता,_modifies_noun,वस्तु,2
धारणा,_hypernym,भाग,34
पंचर,_onto_nodes,अंधानुकरण,2
आबंधन,_onto_nodes,अंधानुकरण,23
बहुमूल्य_धातु,_onto_nodes,सभ्य,2
पकड़ना,_onto_nodes,अनुसार,3
कदम_रखना,_hypernym,काम_करना,7
भूमंडलीकरण,_onto_nodes,अंधानुकरण,2
कच्छी,_onto_nodes,मूर्ख,19
कपटा,_onto_nodes,खाद्य_वस्तु,2
कपिल,_hypernym,पौराणिक_पुरुष,2
वेश्या,_onto_nodes,खाद्य_वस्तु,1
बेलेदे,_onto_nodes,दुश्चरित्रता,1
डेबरी,_hypernym,स्थान,3
रोआँ,_onto_nodes,पवित्र_स्थान,3
दमा,_hypernym,रोग,1
लकड़ी_का_कोयला,_hypernym,कोयला,3545
गुबगुबी,_hypernym,वाद्ययंत्र,22
रबड़,_hypernym,साधन,31065
शिवमूर्ति,_hypernym,देव_मूर्ति,5141
पैंठ,_onto_nodes,मूर्ख,7
प्रणम्य,_also_see,प्रणाम,19908
कीर्त्तिमान,_onto_nodes,ईश्वर,754
व्याकरणज्ञ,_onto_nodes,खाद्य_वस्तु,1
कुंभलगढ़,_onto_nodes,अप्रविष्ट,2
सिंहनी,_onto_nodes,दुश्चरित्रता,7
पीसना,_onto_nodes,अनायास,12
बाढ़ग्रस्त,_also_see,पीड़ित,19678
अवाप्य,_onto_nodes,विरोध,2
कुलतारण,_hypernym,व्यक्ति,1
एंडीज,_onto_nodes,अप्रचलित,2
अगुप्त,_also_see,धर्मपत्नी,22212
राष्ट्रघातक,_onto_nodes,भुक्तभोगी,1
समीकरण,_hypernym,काम,1
फज़ली,_meronym,फज़ली,229
सीसताज,_onto_nodes,मूर्ख,1
गुजारा_होना,_hypernym,घटना,256
उत्तमौजा,_onto_nodes,हारमोनियम,1
अभिकथन,_hypernym,दोषारोपण,2294
सिंधी,_hypernym,भाषा,2
पावदान,_hypernym,पावदान,3
युक्ति,_hypernym,अर्थालंकार,105
दुक्कड़,_onto_nodes,मूर्ख,1
तलना,_hypernym,पकाना,21449
पारसी_धर्म,_onto_nodes,व्यक्तिगत,13
भभूत,_hypernym,राख,43
क्षरण,_onto_nodes,अनायास,8
कैमूर_जिला,_onto_nodes,पितृहीन,2
रंगमंच,_hypernym,मंच,25229
वाष्पशील,_also_see,भाप,2850
अष्टतारिणी,_meronym,कामेश्वरी,25161
बिंदु,_hypernym,गोल,16641
लज्जित,_also_see,लज्जा,452
यति,_hypernym,पौराणिक_पुरुष,1
कोक_बोरोक,_onto_nodes,सामंजस्य,54
हयग्रीव,_hypernym,अवतार,14
अध्वर्यु,_hypernym,पुरोहित,67
अप्रतिघात,_onto_nodes,विरोध,2
कालांतर_में,_antonym,स्वांतःसुखाय,27774
पड़ियाना,_hypernym,गरभाना,353
ऐसा_ही,_modifies_noun,वस्तु,4
समय_आने_पर,_verb,काम_करना,2
ध्रुवसन्धि,_hypernym,पौराणिक_पुरुष,1
अनुत्तरदायित्व,_hypernym,भाव,2
महाजनी,_hypernym,लिपि,23921
धौरा,_onto_nodes,दुश्चरित्रता,3
ममेरा,_also_see,मामा,1
साढ़े,_modifies_noun,संख्या,31198
सिंगड़ा,_onto_nodes,मूर्ख,1
सराफा,_hypernym,व्यवसाय,13
बेसुरा,_modifies_noun,आवाज़,445
चलाना,_onto_nodes,साहित्यिक_कृति,2
रबाबवादक,_hypernym,वादक,15
कस्तरी,_onto_nodes,मूर्ख,1
पृथिवीतीर्थ,_hypernym,पौराणिक_स्थान,3
वंश,_hypernym,गन्ना,124
सुपुर्द,_modifies_noun,जीव,5
जानना,_hypernym,जानना,1
नेग,_hypernym,धन-दौलत,3
उदय,_hypernym,क्रिया,14368
व्यास,_hypernym,क्षेत्र,14
भारतीय_राष्ट्रीय_छात्र_संघ,_onto_nodes,स्पष्टीकरण,1
दबिला,_meronym,काठ,2
क़व्वाली,_onto_nodes,मूर्ख,3
मोल्दोवा,_hypernym,यूरोपीय_देश,22
तरोंछी,_onto_nodes,मूर्ख,3
सत्यवती,_hypernym,पौराणिक_महिला,1
आसावरी,_onto_nodes,प्रयत्नपूर्वक,2
वज्रपात,_hypernym,प्राकृतिक_घटना,5
अनपकार,_antonym,नुकसान,24556
कोलार_जिला,_hypernym,जिला,1
शांत,_modifies_noun,तत्त्व,13682
अभिक्रिया,_hypernym,प्रक्रिया,5
यवीनर,_hypernym,पौराणिक_पुरुष,1
शिक्षा_उपाधि,_onto_nodes,दिव्य_शक्ति,1
दालमोठ,_onto_nodes,मूर्ख,2
लांगतलाई,_hypernym,शहर,1
नौग्रही,_hypernym,माला,22
शिथिलित,_onto_nodes,विरोध,2
आर्यपुत्र,_onto_nodes,खाद्य_वस्तु,2
अमीनो_एसिड,_onto_nodes,फूहड़,32
अभुक्त,_antonym,चाटा,1457
प्रमाणी,_hypernym,वर्णवृत्त,2
जरदालू,_hypernym,पेड़,4
बंधनी,_onto_nodes,क्रिया,8
दर्जिन,_onto_nodes,खाद्य_वस्तु,1
बोड़ा,_onto_nodes,प्रवीण,3
अल्प-व्ययी,_onto_nodes,भुक्तभोगी,32
छत,_onto_nodes,क्रिया,3
स्थगित,_modifies_noun,क्रिया,8
चलता_करना,_hypernym,पिंड_छुड़ाना,24196
होनी,_onto_nodes,साधनहीन,1181
विभागीय,_onto_nodes,समझौता,1
विद्युत्पर्णी,_onto_nodes,हारमोनियम,1
चौतरफा,_modifies_noun,क्रिया,5
संगीतप्रेमी,_modifies_noun,व्यक्ति,3
कर्तार_सिंह_सराभा,_hypernym,स्वतंत्रता_सेनानी,84
अधीनस्थता,_onto_nodes,असामंजस्यता,1
सजातीय,_onto_nodes,समझौता,2
बिजली_का_बिल,_hypernym,बिल,27035
कृत्तिका,_onto_nodes,हारमोनियम,3
सामान्य,_onto_nodes,विरोध,2
शरारि,_onto_nodes,हारमोनियम,3
अमृतसर_जिला,_onto_nodes,अप्रविष्ट,2
विमोहक,_hypernym,राग,3
पुष्टि,_hypernym,काम,2
मऊ_जिला,_hypernym,जिला,2
अन्नमल,_onto_nodes,मूर्ख,9
वैज्ञानिक_उपकरण,_onto_nodes,मूर्ख,1
परवाल,_onto_nodes,अप्रचलित,2
दुर्भाग्यवश,_verb,काम_करना,2
अनंतशीर्षा,_onto_nodes,हेकड़ी,3
कुत्ता,_hypernym,मांसाहारी_जंतु,92
शांतिपूर्ण,_onto_nodes,समझौता,17
जनता-दल_यूनाइटेड,_onto_nodes,स्पष्टीकरण,2
सवस्त्र,_onto_nodes,विरोध,2
फिरोजाबाद,_onto_nodes,पितृहीन,1
नर्मदा_जिला,_hypernym,जिला,2
अपरिमित,_modifies_noun,वस्तु,1
लोहा_मानना,_hypernym,मानना,127
विखंडी,_onto_nodes,भुक्तभोगी,1
तत्कालीन,_modifies_noun,तत्त्व,4
आसमानी,_hypernym,रंग,1
कड़ी,_hypernym,मानव_कृति,1
छेकानुप्रास,_hypernym,अनुप्रास_अलंकार,286
एकबारगी,_verb,होना,2
श्यामपूरबी,_onto_nodes,प्रयत्नपूर्वक,2
इतना,_onto_nodes,अनेक,3
शिक्षण,_hypernym,काम,22100
खोवाई,_hypernym,शहर,2
अड्डा,_onto_nodes,पितृहीन,1
डीह,_onto_nodes,अप्रचलित,5
दलित_वर्ग,_hypernym,श्रेणी,51
तुलसीदास,_hypernym,साधु,157
गौंदपंजीरी,_onto_nodes,मूर्ख,8
पोरिया,_onto_nodes,मूर्ख,1
इंडहर,_onto_nodes,मूर्ख,10
आँसू,_hypernym,खारा_द्रव,9256
बहन,_hypernym,रिश्तेदार,6
डाँस,_attributes,उड़नशील,3
गुटबाज़,_onto_nodes,खाद्य_वस्तु,1
निशानेबाज़,_hypernym,व्यक्ति,2
सूँड़,_onto_nodes,क्रिया,3
सैंटो_डोमिंगो,_hypernym,राजधानी,5
रिहर्सल,_hypernym,अभ्यास,43
लाकर,_onto_nodes,मूर्ख,1
गाली-गलौज_करने_वाला,_modifies_noun,व्यक्ति,3
नवनियुक्त,_modifies_noun,व्यक्ति,3
वाद्य_तार,_hypernym,तार,11512
सोयाबीन,_onto_nodes,आगत,3
राक्षस_गण,_hypernym,गण,472
आदित्य,_hypernym,पौराणिक_पुरुष,5
नोनचा,_attributes,खट्टा,89
अर्जेन्टिनाई,_hypernym,निवासी,1
असिक,_onto_nodes,क्रिया,3
क्षेत्र,_onto_nodes,नवरत्न,1
चम्फाई,_onto_nodes,पितृहीन,2
दिनौंधी,_hypernym,नेत्ररोग,11
त,_hypernym,व्यंजन,2
ब्राजील,_hypernym,दक्षिणअमरीकी_देश,30
जालौन,_hypernym,शहर,2
हाइब्रिड,_modifies_noun,सामान,25
उण्डुकपुच्छ_शोथ,_onto_nodes,उपस्थित,1
वह्नि,_onto_nodes,हारमोनियम,1
चौबोला,_hypernym,मात्रिक_छंद,274
छीनना,_onto_nodes,अंधानुकरण,22
मुँह,_onto_nodes,क्रिया,3
मध्य_अफ्रीकी_गणतंत्र,_hypernym,अफ्रीकी_देश,14
नरिया,_onto_nodes,मूर्ख,3
लगना,_onto_nodes,विरक्ति,5
बताया_गया,_modifies_noun,वस्तु,3
डगमगाना,_hypernym,हिलना,240
हाव,_hypernym,चेष्टा,28495
कोस्टा_रिका,_hypernym,उत्तरअमरीकी_देश,28
अनावेदक,_hypernym,व्यक्ति,2
फर,_hypernym,शारीरिक_भाग,5
पाना,_onto_nodes,अनुवादित,41
गोल_करना,_hypernym,काम_करना,1
उधमपुर_जिला,_hypernym,जिला,2
चिलवन,_onto_nodes,मूर्ख,1
विटामिन_सी,_hypernym,विटामिन,593
क़दम_उठाना,_onto_nodes,स्वपक्षीय,1
अवसृष्ट,_onto_nodes,विरोध,2
मूत्र_वाहिका,_onto_nodes,योग्य,2
निर्णित_होना,_hypernym,होना,1
विश्ववर,_hypernym,ऋषि,3
डबलिन,_onto_nodes,पितृहीन,1
चौकड़ी_भरना,_onto_nodes,स्वपक्षीय,31267
अवमोटन,_onto_nodes,अंधानुकरण,23028
जोधपुरी_जूता,_hypernym,जूता,264
पपुमपारे_जिला,_onto_nodes,अप्रविष्ट,2
टोड़ी,_onto_nodes,मूर्ख,2
करंड,_onto_nodes,मूर्ख,2
मानहानि,_hypernym,अपमान,21743
पारा_चढ़ना,_hypernym,बढ़ना,4027
